Id,text,label
973,"One of the rudest professors I have ever met. Does not respect his students, so there is no question to why he has such bad ratings. Though he is smart, he is not cut out for teaching. Avoid taking him as much as possible, it is NOT worth it.",sadness
974,"Nice man, but bad teacher. Unorganized. When he speaks, his words are very unclear and don't make sense in his context. His tests have tons of errors throughout and practically need interpreting before answering them. Most students do poorly in figuring out test questions, so he has to do a lot of grade adjusting (he is VERY generous with curving!)",sadness
975,"I am in his class now, I have a test tomorrow and I don't know what the heck is going to be on the test.  He constantly goes of into tangents. He gives you a useless handouts. Basically he is very very very unclear of what he wants from you. I wich I could drop",sadness
976,"nice professor, knows his materials...yet tests are hard even when effort is put in to studying...course project is do-able and fun...also, he does not like to explain things when question is asked, however likes to talk about random things...not recommended...",sadness
977,"Jose tries very hard to be clear and fair. Unfortunately, he isn't often clear on assignments or what is required to know for tests. He IS helpful if he thinks you're serious and really trying though. For this subject, another prof might be better.",sadness
978,No Comments,sadness
979,"Not good professor. Never gives enough time to copy notes, not concerned over students, always wanting to leave class. would lecture on tardiness and himself was tardy on many occasions, i still failed all midterms and received C, all depends if you try to make an effort to get to talk to him before he rushes out of class",sadness
980,"Not a very good class at all. not clear on notes, never gives enough time to copy notes, never makes himself available to students, always first one to leave class and hates people to stop him for questions. is often late, but scolds others for tardiness. to pass midterms need to read text between lines.  to pass class READ, READ, READ",sadness
981,No Comments,sadness
982,easy to pass although you don't learn anything,sadness
983,"I would have enjoyed the class if he didn't teach it.  Didn't like his teaching skills- was only into what he wanted to tell us regarding his research, not what we needed to learn about abnormal psych. in general. I don't recommend taking him.",sadness
984,"I don't recommend this teacher.  I didn't learn anything.  He is a nice guy, however his emotions are all over the place.  He isn't very organized and his exams are way to hard.",sadness
985,"Unclear of what he wants from you. Everyone failed the first test, but let's you drop lowest test.  Assigned group project with a 10 page paper.",sadness
986,A self teach course. Very moody . Unclear with ALL of his materials. He is very confusing. Spend too much time on the class doing presentations tha are not related to the course. I would not reccommend him. He is a terriable professor how knows his stuff but does not know how to teach.,sadness
